ClientID,Years_In_Business,Annual_Revenue_INR_Cr,Loan_Outstanding_INR_Cr,Debt_to_Equity_Ratio,Interest_Coverage_Ratio,Current_Ratio,DPD_Instances_Last_12M,Credit_Rating_Score,New_Loan_Requests_Last_2Y,Collateral_Coverage_Pct,Business_Sector,Company_Size,Loan_Type,Repayment_Track,Geographic_Region
TAC016409,31.76,2303.28,48.31,7.21,7.97,0.84,8.0,1.93,3,50.0,FMCG,Small,Working Capital,Satisfactory,South
TAC001032,1.0,472.4,124.88,3.99,4.55,1.12,11.0,10.0,6,252.04,IT,Small,Working Capital,Satisfactory,South
TAC013775,1.0,1064.89,98.6,5.59,7.03,0.81,9.0,10.0,0,142.38,Services,Small,Term Loan,NPA,Central
TAC010852,28.62,3456.13,262.11,2.65,16.38,1.62,0.0,6.37,1,171.08,Retail,Large,CC/OD,Excellent,North
TAC005150,26.73,3314.28,261.49,6.14,8.69,2.05,4.0,10.0,3,159.29,Real Estate,Medium,Working Capital,Excellent,West
TAC001461,6.29,433.97,175.75,4.14,8.75,1.48,8.0,8.27,0,151.49,Retail,Large,Term Loan,NPA,East
TAC010358,20.84,1876.51,71.57,6.54,2.95,0.78,10.0,5.36,3,143.59,Real Estate,Small,Working Capital,Good,South
TAC008179,5.51,457.31,172.57,5.79,10.6,1.6,6.0,6.04,4,206.3,Services,Large,Working Capital,Satisfactory,North
TAC005902,1.91,1.0,106.58,4.96,6.79,1.63,8.0,8.82,1,110.96,Real Estate,Micro,Working Capital,Satisfactory,East
TAC002812,13.52,648.96,128.94,4.26,7.71,1.19,,8.59,1,236.53,Retail,Small,Term Loan,Satisfactory,South
TAC015757,23.87,529.09,275.19,5.53,6.62,1.55,0.0,6.58,4,208.14,Retail,Micro,Term Loan,Satisfactory,South
TAC015075,39.95,2090.0,13.17,7.03,3.74,0.97,5.0,8.49,4,125.82,Healthcare,Small,Term Loan,Excellent,Central
TAC017734,1.0,463.16,102.71,5.7,7.94,2.68,6.0,7.99,5,117.69,Manufacturing,Medium,Term Loan,Excellent,East
TAC013654,6.04,617.18,115.53,4.48,9.68,1.91,10.0,8.88,4,236.68,Retail,Small,Project Finance,Satisfactory,South
TAC014249,18.26,3426.26,211.69,4.75,12.64,2.04,2.0,9.62,4,88.36,Infrastructure,Small,Term Loan,Excellent,Central
TAC001088,6.65,314.62,114.24,5.05,3.66,1.16,10.0,8.77,3,137.17,Manufacturing,Small,Equipment Finance,Excellent,Central
TAC017603,29.59,666.4,145.48,8.12,0.5,1.22,2.0,6.95,0,141.74,Services,Small,CC/OD,Satisfactory,West
TAC006324,1.0,444.17,92.73,3.63,8.81,1.86,12.0,6.21,1,125.34,IT,Small,Term Loan,Excellent,North
TAC007629,1.0,638.04,159.28,5.5,4.5,2.18,8.0,10.0,6,198.05,Real Estate,Small,Equipment Finance,Good,East
TAC014165,7.35,152.4,89.45,4.54,12.08,1.25,10.0,5.66,1,208.31,IT,Small,Working Capital,Watchlist,North
TAC005129,18.01,283.54,343.32,4.93,,2.28,5.0,3.04,6,194.55,Manufacturing,Micro,Term Loan,Satisfactory,East
TAC003010,16.37,577.78,146.78,4.72,8.14,1.12,7.0,10.0,3,149.32,Manufacturing,Medium,Working Capital,Satisfactory,East
TAC012027,6.46,646.0,127.02,5.96,4.22,1.59,6.0,7.31,3,257.89,Retail,Small,Term Loan,Good,West
TAC011286,27.26,3135.28,249.34,4.92,17.23,1.31,0.0,10.0,5,82.5,Real Estate,Large,CC/OD,Excellent,East
TAC006886,28.91,1821.53,44.0,9.06,8.28,2.06,10.0,4.26,1,97.84,FMCG,Micro,Term Loan,Good,North
TAC013447,1.05,307.72,170.09,5.24,2.01,2.24,9.0,9.94,0,92.56,Real Estate,Large,Working Capital,Good,West
TAC001838,22.35,3332.8,225.67,3.81,7.96,1.47,0.0,7.77,2,50.0,Manufacturing,Medium,Equipment Finance,Satisfactory,North
TAC007445,12.55,474.75,321.84,6.1,6.28,1.32,5.0,7.36,4,167.97,Manufacturing,Small,Project Finance,Excellent,Central
TAC004226,2.75,714.68,103.18,4.58,8.52,1.21,8.0,9.45,1,111.84,IT,Large,Working Capital,Watchlist,South
TAC016662,8.47,238.67,99.96,7.7,7.81,0.3,10.0,8.7,2,147.4,IT,Large,Project Finance,NPA,West
TAC010440,1.0,452.63,160.06,6.1,7.8,2.27,6.0,6.36,4,126.9,Real Estate,Small,Project Finance,Good,North
TAC000543,22.93,3547.29,279.35,4.62,13.62,2.13,0.0,4.0,2,145.78,Healthcare,Small,CC/OD,Excellent,North
TAC009151,22.94,629.93,26.12,5.35,0.51,1.89,6.0,3.36,0,153.53,Healthcare,Medium,Term Loan,Satisfactory,East
TAC001576,1.0,195.09,143.96,4.08,7.09,2.6,12.0,10.0,0,94.5,Services,Micro,CC/OD,Satisfactory,West
TAC002713,29.24,606.39,322.76,6.13,5.69,2.33,5.0,2.17,4,174.09,Services,Small,Term Loan,Satisfactory,West
TAC008286,1.0,274.93,145.85,4.19,11.9,2.12,8.0,8.19,3,147.17,Infrastructure,Medium,Term Loan,Excellent,East
TAC001203,33.42,363.58,76.47,6.27,1.44,1.49,0.0,4.22,1,169.58,Manufacturing,Micro,Project Finance,Satisfactory,Central
TAC009423,20.35,3485.94,272.11,4.81,13.67,2.35,3.0,10.0,3,75.79,Services,Micro,Equipment Finance,Satisfactory,East
TAC006815,14.7,504.76,323.21,3.67,6.56,2.12,2.0,4.15,3,258.87,IT,Micro,Project Finance,Good,East
TAC013114,29.99,1738.68,0.1,8.01,0.5,0.42,7.0,6.34,1,50.0,Healthcare,Small,Term Loan,NPA,West
TAC009830,32.26,606.98,325.26,,7.19,0.3,4.0,1.0,5,140.52,Infrastructure,Medium,Term Loan,Good,East
TAC003716,21.51,3653.09,230.53,6.04,15.72,1.87,0.0,8.08,0,57.38,Services,Large,Working Capital,Excellent,East
TAC012366,2.77,588.42,139.19,4.06,11.51,1.76,10.0,8.37,1,242.14,Infrastructure,Small,Working Capital,Good,South
TAC018967,25.11,2543.35,27.12,4.89,4.48,2.15,7.0,5.59,4,211.12,Real Estate,Small,Equipment Finance,Excellent,East
TAC011788,2.36,618.49,99.37,4.21,4.73,1.89,10.0,10.0,5,154.49,Real Estate,Medium,Working Capital,Excellent,West
TAC008320,14.41,3241.5,204.84,2.76,9.66,1.08,0.0,7.62,4,50.0,IT,Small,Term Loan,Satisfactory,East
TAC002967,1.0,401.78,88.15,3.83,12.65,2.48,12.0,5.98,2,110.62,Manufacturing,Medium,CC/OD,Satisfactory,Central
TAC005280,27.45,2909.28,268.14,5.7,7.38,2.21,0.0,2.85,0,50.0,FMCG,Medium,Project Finance,Satisfactory,Central
TAC007067,1.0,715.47,122.57,7.68,7.76,1.12,10.0,9.32,4,269.74,Healthcare,Medium,CC/OD,Satisfactory,East
TAC007964,39.37,1834.18,73.64,6.92,7.28,1.51,6.0,5.04,3,98.87,Services,Micro,Working Capital,Excellent,Central
TAC002992,9.84,3328.46,237.27,4.49,8.26,0.32,0.0,10.0,0,50.0,Manufacturing,Small,Working Capital,NPA,South
TAC016879,1.0,3688.35,255.64,6.7,8.84,2.21,0.0,9.6,4,222.18,Retail,Large,Working Capital,Excellent,North
TAC001314,28.29,2352.62,3.73,3.98,0.5,0.3,7.0,4.95,0,172.79,Manufacturing,Medium,Term Loan,Watchlist,West
TAC002793,11.01,322.59,99.98,5.67,9.0,1.18,8.0,6.54,4,189.52,Infrastructure,Medium,Working Capital,Satisfactory,East
TAC016800,11.62,3473.61,263.86,3.89,12.82,1.72,0.0,1.19,0,113.66,Retail,Large,Project Finance,Satisfactory,East
TAC018932,29.43,225.25,318.2,3.72,10.01,2.38,,1.57,2,233.02,Manufacturing,Small,Working Capital,Excellent,South
TAC016981,28.07,3160.27,268.42,2.89,3.63,1.66,4.0,10.0,2,129.23,IT,Small,Term Loan,NPA,South
TAC018166,32.08,669.6,54.37,6.51,0.5,2.33,1.0,4.5,3,141.47,Manufacturing,Large,CC/OD,Good,West
TAC014218,10.96,250.93,101.81,6.35,8.78,2.14,12.0,9.54,3,293.27,Retail,Small,Term Loan,,East
TAC013919,21.98,3532.11,219.27,4.31,12.01,2.47,0.0,7.41,2,126.96,Manufacturing,Micro,Project Finance,Excellent,East
TAC004890,13.67,670.88,111.33,3.94,12.66,2.24,11.0,5.5,2,153.36,Retail,Small,Working Capital,Good,North
TAC017479,39.3,2111.82,33.37,5.6,5.15,0.72,,7.64,3,91.56,Services,Micro,Working Capital,Watchlist,Central
TAC018687,13.82,162.35,153.43,8.07,9.92,2.56,10.0,7.88,2,114.28,Manufacturing,Micro,Working Capital,Excellent,South
TAC010187,27.11,3188.11,255.12,2.3,11.94,2.28,0.0,10.0,1,106.54,Manufacturing,Micro,Term Loan,Excellent,Central
TAC013601,1.0,492.35,193.53,5.37,13.82,2.44,9.0,9.48,1,60.04,Retail,Small,Working Capital,Satisfactory,Central
TAC008402,4.48,3224.48,244.28,3.58,16.68,1.71,2.0,5.12,0,296.14,Healthcare,Large,Working Capital,Watchlist,South
TAC002593,18.23,548.45,294.55,4.24,7.34,1.16,3.0,6.93,5,300.0,Services,Medium,Working Capital,Watchlist,West
TAC014923,11.06,782.03,39.84,9.69,4.92,0.91,1.0,1.0,1,120.13,IT,Micro,Term Loan,Excellent,North
TAC017957,32.92,1871.97,0.1,7.9,4.32,1.37,1.0,5.26,0,181.54,Services,Micro,Working Capital,Good,North
TAC006777,22.3,649.06,55.33,8.81,6.79,1.47,9.0,9.65,2,225.13,Retail,Large,Working Capital,Good,East
TAC010617,1.0,425.96,151.84,5.28,8.7,1.53,9.0,9.47,2,277.62,Healthcare,Small,Working Capital,Watchlist,South
TAC010147,1.0,507.54,111.15,5.22,12.12,1.97,12.0,7.71,7,56.3,Services,Medium,Term Loan,Excellent,East
TAC000395,2.73,225.3,166.87,5.09,12.45,1.9,8.0,8.08,3,167.43,Services,Medium,Working Capital,Excellent,East
TAC015957,1.0,391.58,135.64,5.67,8.05,1.7,7.0,9.24,0,173.4,IT,Large,Term Loan,Excellent,West
TAC001293,14.73,3667.49,279.13,5.29,12.7,3.0,1.0,5.07,5,50.0,Real Estate,Micro,Term Loan,Watchlist,North
TAC017551,4.0,482.84,155.04,5.62,9.87,2.25,10.0,9.24,2,156.09,FMCG,Small,CC/OD,Satisfactory,West
TAC010875,4.34,377.76,109.09,6.06,6.48,2.44,11.0,10.0,2,113.66,Healthcare,Medium,Working Capital,Good,West
TAC009076,1.0,533.79,122.23,7.5,8.28,2.02,8.0,10.0,0,127.02,Healthcare,Large,Project Finance,Excellent,East
TAC015158,10.17,3410.71,290.9,2.44,9.27,0.35,0.0,7.33,2,52.18,Services,Small,Working Capital,Excellent,East
TAC006157,15.62,1818.23,0.1,6.74,0.5,0.84,8.0,6.84,5,179.62,Services,Large,CC/OD,,North
TAC001503,8.2,336.77,131.77,6.84,4.57,2.11,7.0,8.41,5,180.5,Manufacturing,Small,Working Capital,NPA,East
TAC015910,25.38,372.55,95.82,6.24,,0.67,2.0,1.0,3,233.39,Healthcare,Micro,Term Loan,,North
TAC000342,20.57,609.77,314.85,7.15,2.05,0.98,1.0,5.63,8,186.88,Services,Large,Working Capital,Excellent,North
TAC008700,20.33,597.68,328.28,6.15,2.64,1.55,,5.59,0,245.57,Retail,Large,Term Loan,Excellent,Central
TAC007246,24.66,1873.5,29.77,5.64,4.61,0.3,5.0,3.79,2,220.78,Manufacturing,Micro,CC/OD,Satisfactory,South
TAC007431,1.0,551.15,107.87,3.71,5.81,2.4,9.0,6.81,1,209.98,IT,Large,Working Capital,Excellent,South
TAC009760,1.0,3519.95,261.38,1.37,14.24,2.37,0.0,8.45,0,91.17,Services,Large,Term Loan,Excellent,South
TAC003693,1.0,223.78,146.26,6.49,12.42,3.03,6.0,9.37,4,134.88,Retail,Medium,Working Capital,Excellent,Central
TAC014450,33.24,1960.43,53.76,6.44,8.52,1.55,8.0,4.27,2,50.0,Retail,Large,CC/OD,Good,West
TAC005035,8.69,283.55,20.98,,17.7,0.97,9.0,6.67,2,203.05,Services,Small,Term Loan,Excellent,North
TAC000579,31.1,1836.18,0.1,5.89,,0.3,7.0,4.73,5,154.69,Real Estate,Micro,Term Loan,NPA,West
TAC005122,1.0,586.33,86.85,7.36,8.87,2.45,8.0,10.0,0,176.16,Real Estate,Micro,Project Finance,Good,West
TAC008508,17.45,3365.77,257.28,7.14,15.54,1.06,5.0,7.2,5,50.0,Real Estate,Large,Working Capital,Satisfactory,West
TAC001393,38.35,1981.04,15.9,4.53,5.07,1.53,3.0,5.95,4,270.24,Real Estate,Micro,Term Loan,Good,North
TAC005432,4.57,1039.99,261.7,5.44,7.5,0.49,0.0,7.84,7,194.64,Infrastructure,Large,Working Capital,Good,North
TAC007230,4.76,313.15,122.71,6.15,9.57,1.83,,10.0,1,234.48,Retail,Micro,Term Loan,Good,East
TAC012991,1.0,481.32,108.82,5.89,8.26,2.01,12.0,6.44,2,113.82,Infrastructure,Micro,Equipment Finance,Good,West
TAC005673,9.21,652.25,99.5,4.29,13.98,1.25,11.0,8.43,0,248.73,Real Estate,Small,Working Capital,Excellent,East
TAC015472,2.51,508.64,131.97,3.92,0.5,2.75,7.0,10.0,1,173.5,Services,Large,Term Loan,Good,West
TAC006967,29.36,3207.36,268.22,6.94,8.8,1.23,2.0,5.62,5,50.0,Infrastructure,Large,Equipment Finance,Good,East
TAC017998,6.78,462.56,70.03,10.0,9.32,3.09,11.0,6.98,4,146.43,Real Estate,Small,Project Finance,Good,West
TAC003329,30.27,2004.6,20.46,6.31,7.44,0.3,9.0,3.32,5,50.0,Manufacturing,Medium,Working Capital,NPA,South
TAC001852,28.13,2059.93,6.79,6.19,5.67,0.3,6.0,4.21,0,101.54,Services,Medium,Equipment Finance,Good,North
TAC011833,33.34,1729.39,0.1,5.66,2.05,2.17,,3.98,3,213.86,Real Estate,Small,Term Loan,Satisfactory,North
TAC009051,13.63,769.69,139.52,5.82,5.95,2.66,11.0,6.96,7,164.21,FMCG,Medium,Project Finance,Satisfactory,North
TAC011153,7.13,402.61,136.02,5.97,9.99,3.09,4.0,10.0,0,230.39,IT,Small,Project Finance,Satisfactory,East
TAC002721,13.37,2952.86,254.99,4.3,10.44,2.57,0.0,6.81,1,128.3,Real Estate,Medium,Equipment Finance,Satisfactory,South
TAC001750,10.13,536.9,155.09,5.88,8.11,2.89,11.0,8.81,2,183.6,Healthcare,Small,Project Finance,Good,North
TAC015334,1.0,860.93,109.71,5.1,11.74,2.26,7.0,10.0,0,197.17,FMCG,Micro,Working Capital,Satisfactory,Central
TAC002163,40.0,1947.64,37.25,8.4,12.61,0.97,6.0,6.83,5,50.0,IT,Small,Working Capital,Good,South
TAC003330,23.75,713.4,282.48,7.31,5.24,0.3,1.0,2.37,5,131.12,Services,Small,Working Capital,Satisfactory,West
TAC010217,2.66,688.11,150.57,4.76,9.81,1.73,9.0,9.85,1,237.73,Infrastructure,Large,Term Loan,Excellent,North
TAC012239,13.23,891.25,129.68,5.73,8.78,1.51,9.0,8.66,5,231.36,Infrastructure,Small,Working Capital,Excellent,North
TAC000108,38.34,2107.29,32.8,7.56,6.53,1.33,6.0,3.35,5,112.32,Manufacturing,Medium,Term Loan,Excellent,Central
TAC005154,1.0,457.48,125.86,4.41,10.34,2.88,9.0,9.1,2,212.18,Real Estate,Small,Working Capital,Excellent,North
TAC009325,26.33,2277.93,12.88,7.79,10.86,0.66,6.0,3.16,0,150.71,Real Estate,Medium,Equipment Finance,Satisfactory,North
TAC003942,11.98,2088.9,32.82,7.22,6.31,0.69,7.0,6.54,4,76.46,Retail,Micro,Working Capital,Excellent,East
TAC002018,15.53,3349.31,218.55,3.75,15.64,2.37,0.0,5.61,6,50.0,Services,Medium,CC/OD,Watchlist,East
TAC000662,31.44,3565.91,245.93,4.46,14.99,1.73,0.0,6.71,1,121.57,Real Estate,Medium,CC/OD,Watchlist,Central
TAC018228,1.0,3532.65,229.93,4.34,14.13,2.21,1.0,10.0,0,52.65,Retail,Small,Project Finance,NPA,North
TAC018841,11.78,362.48,114.04,5.45,5.11,1.61,8.0,8.42,1,105.48,Real Estate,Small,Term Loan,Excellent,West
TAC002616,20.46,663.14,324.93,5.71,4.56,0.61,0.0,5.71,6,220.62,Manufacturing,Medium,Term Loan,Watchlist,East
TAC001859,15.27,517.24,262.01,5.25,,0.42,3.0,7.38,3,161.66,Services,Medium,Term Loan,Excellent,East
TAC016653,1.0,421.4,157.24,4.91,8.82,2.06,9.0,7.73,3,250.21,FMCG,Micro,Project Finance,Good,North
TAC010666,28.15,1953.03,7.82,6.04,7.2,0.3,4.0,3.06,5,135.61,Manufacturing,Small,Term Loan,Excellent,West
TAC001757,7.55,280.53,305.6,7.89,3.59,1.15,3.0,6.35,4,296.78,Infrastructure,Small,Equipment Finance,Excellent,North
TAC006360,6.35,496.79,154.19,6.04,7.7,0.42,8.0,7.83,4,252.75,Manufacturing,Micro,CC/OD,NPA,East
TAC009254,28.39,497.2,251.58,4.0,6.25,2.19,1.0,4.39,5,231.4,Real Estate,Small,Working Capital,Satisfactory,West
TAC009875,9.38,3484.62,188.36,3.44,11.38,2.38,4.0,8.35,2,50.0,Infrastructure,Medium,Term Loan,Excellent,South
TAC012585,6.92,323.09,153.67,5.68,8.14,1.97,7.0,10.0,1,140.21,Real Estate,Small,Term Loan,Excellent,West
TAC001777,1.25,450.87,124.76,4.66,6.74,3.43,7.0,6.52,4,188.22,Healthcare,Medium,Term Loan,Watchlist,North
TAC004627,7.93,3668.18,195.6,3.12,11.79,1.14,1.0,10.0,3,50.0,Retail,Micro,Equipment Finance,Good,Central
TAC012377,39.37,1934.74,0.1,7.33,4.83,1.13,5.0,4.57,3,54.98,Services,Large,Equipment Finance,,North
TAC006884,7.76,855.5,148.9,3.09,13.38,2.18,8.0,9.69,5,172.27,Manufacturing,Medium,Term Loan,Excellent,Central
TAC007224,4.06,3560.71,209.07,3.94,13.48,0.3,3.0,7.02,3,110.04,Infrastructure,Large,Equipment Finance,Watchlist,East
TAC009551,2.2,541.94,144.09,2.37,13.0,1.76,12.0,9.25,2,71.74,Real Estate,Small,Equipment Finance,Watchlist,Central
TAC002146,27.74,2333.82,0.1,7.08,6.4,1.66,7.0,2.74,3,101.51,Real Estate,Medium,Equipment Finance,Excellent,Central
TAC016619,11.27,698.88,153.27,5.64,10.04,2.61,8.0,10.0,5,105.6,Manufacturing,Small,Term Loan,,North
TAC017563,6.86,3616.83,213.54,4.76,9.04,1.36,1.0,8.45,5,50.0,Retail,Large,Working Capital,Satisfactory,South
TAC001881,25.77,3379.13,197.72,6.03,19.99,2.27,2.0,10.0,2,90.27,Real Estate,Small,Term Loan,Good,West
TAC017956,25.55,2154.8,0.1,5.39,,2.18,5.0,8.36,7,147.44,Real Estate,Medium,Equipment Finance,Good,West
TAC003850,24.38,3503.78,217.79,3.93,10.88,2.73,0.0,10.0,5,55.78,IT,Medium,Equipment Finance,Watchlist,South
TAC006842,27.46,3054.6,196.96,3.29,17.02,0.39,2.0,7.51,2,50.0,FMCG,Medium,Project Finance,,West
TAC007529,16.86,560.55,350.14,8.54,8.95,1.49,3.0,6.08,5,162.83,Retail,Micro,Working Capital,Satisfactory,North
TAC002425,11.51,3511.29,193.62,5.35,15.16,3.11,1.0,7.79,1,151.13,Retail,Small,Equipment Finance,,Central
TAC003058,4.65,637.79,77.55,4.12,15.57,1.6,9.0,6.52,0,162.05,Real Estate,Small,Term Loan,Satisfactory,Central
TAC005264,5.41,277.79,137.12,5.46,10.65,1.6,7.0,6.97,2,120.73,Manufacturing,Large,Term Loan,,South
TAC011659,6.22,350.54,105.36,5.47,12.28,1.3,9.0,8.37,3,279.58,FMCG,Small,Term Loan,Excellent,North
TAC004637,35.58,3418.65,215.97,4.31,12.52,2.8,2.0,8.35,4,50.0,Retail,Large,Term Loan,NPA,East
TAC002638,6.32,380.9,137.21,6.21,8.99,0.45,7.0,10.0,4,259.1,Services,Micro,Project Finance,Good,Central
TAC012941,16.22,3103.91,277.84,3.49,14.8,0.78,3.0,6.17,7,50.0,Retail,Micro,CC/OD,Watchlist,East
TAC005348,1.0,335.31,113.91,3.39,12.83,1.56,9.0,9.09,1,164.22,Real Estate,Small,Term Loan,Excellent,East
TAC002026,10.99,711.21,133.85,6.58,7.9,2.38,10.0,7.91,2,82.28,Manufacturing,Small,Term Loan,Good,West
TAC001769,18.71,175.92,102.44,6.49,8.36,2.25,12.0,7.41,3,144.61,Services,Medium,CC/OD,Good,North
TAC005604,33.77,2049.37,6.53,5.91,6.93,0.63,5.0,2.52,0,81.23,Retail,Micro,CC/OD,Excellent,West
TAC005087,5.34,340.08,122.29,4.44,11.15,0.5,,10.0,3,107.2,Services,Medium,Equipment Finance,Excellent,North
TAC006127,9.17,3541.8,239.14,5.3,12.04,1.95,0.0,9.31,4,93.24,Infrastructure,Medium,Term Loan,Excellent,South
TAC013719,22.24,1897.56,7.39,6.4,6.05,2.4,4.0,5.34,0,128.36,Healthcare,Small,Equipment Finance,Excellent,West
TAC010094,27.87,552.71,67.97,6.37,3.37,1.65,0.0,6.69,3,106.83,Services,Micro,Project Finance,Good,South
TAC002395,16.11,3095.88,235.49,4.1,12.34,1.42,0.0,4.91,1,144.47,Real Estate,Medium,Working Capital,Watchlist,South
TAC008842,17.33,339.17,190.92,7.27,8.42,1.34,8.0,8.87,2,155.23,Real Estate,Large,Project Finance,Satisfactory,South
TAC007889,38.72,2388.84,28.9,6.06,2.71,2.42,9.0,3.13,1,166.96,FMCG,Micro,Project Finance,Good,East
TAC002428,1.0,745.34,163.76,4.14,12.86,1.92,9.0,8.1,2,122.34,Manufacturing,Small,Term Loan,,West
TAC006244,19.64,540.81,49.4,6.83,0.86,0.3,0.0,5.42,4,112.34,IT,Large,Equipment Finance,Excellent,Central
TAC006097,1.0,567.94,188.72,7.64,6.83,1.09,8.0,8.12,2,70.54,Services,Small,Term Loan,Excellent,South
TAC009291,25.38,379.86,340.52,2.78,6.15,1.1,0.0,7.66,5,295.13,Healthcare,Medium,Equipment Finance,Good,West
TAC008141,1.0,498.26,107.91,5.07,14.68,1.78,11.0,6.18,6,118.69,Healthcare,Small,Project Finance,Watchlist,East
TAC003751,3.63,433.91,138.82,5.27,12.78,2.32,,10.0,0,88.28,Real Estate,Small,Working Capital,Satisfactory,South
TAC011611,2.48,307.47,101.4,3.03,12.79,2.41,8.0,8.99,0,162.76,Services,Medium,Term Loan,Good,South
TAC000115,25.35,2361.55,39.36,6.19,7.99,1.5,6.0,8.99,2,129.67,Real Estate,Medium,Working Capital,Good,Central
TAC013173,7.35,420.77,296.37,3.76,6.95,1.52,1.0,6.02,3,50.0,Manufacturing,Micro,Working Capital,Watchlist,North
TAC004814,1.0,523.97,90.14,3.64,9.56,1.69,12.0,5.81,6,62.77,IT,Small,Project Finance,Good,North
TAC004155,1.0,422.61,170.9,6.23,3.6,2.76,11.0,10.0,3,135.66,IT,Small,Project Finance,Excellent,West
TAC010332,1.0,151.48,124.5,3.43,7.99,1.61,6.0,10.0,5,131.38,Healthcare,Medium,Project Finance,Excellent,West
TAC004718,30.12,3605.83,201.28,3.97,7.28,1.15,4.0,7.34,4,62.44,Retail,Small,CC/OD,Excellent,East
TAC003259,14.98,3118.42,230.27,2.94,7.74,2.05,1.0,5.66,1,229.55,Manufacturing,Micro,CC/OD,NPA,South
TAC013853,17.99,324.54,41.75,5.34,4.06,2.16,2.0,1.0,3,150.34,Retail,Micro,Working Capital,Watchlist,West
TAC002515,1.0,517.98,177.41,5.52,14.23,1.68,10.0,8.8,2,120.73,Real Estate,Large,Equipment Finance,NPA,North
TAC016500,1.0,783.7,115.57,4.22,9.34,1.17,6.0,10.0,1,246.61,Retail,Small,Term Loan,Good,North
TAC016504,5.94,579.66,337.92,6.79,6.12,0.3,0.0,1.87,4,211.08,Retail,Micro,CC/OD,Excellent,Central
TAC014559,10.21,68.62,162.76,,11.63,3.4,10.0,9.48,5,114.38,Healthcare,Large,Term Loan,Good,East
TAC000699,24.61,832.12,21.35,6.91,4.95,1.95,0.0,6.09,2,129.88,Real Estate,Medium,Working Capital,Good,West
TAC010061,37.13,2185.89,0.1,9.22,11.16,1.96,4.0,5.62,3,205.59,Infrastructure,Micro,Term Loan,NPA,North
TAC001907,17.34,3197.2,235.22,2.25,9.02,1.18,5.0,10.0,4,106.94,Retail,Medium,Equipment Finance,Good,East
TAC001513,8.07,3254.53,260.54,4.44,17.48,0.95,1.0,10.0,4,50.0,Services,Small,Equipment Finance,Good,Central
TAC004025,31.56,1933.76,67.99,5.6,7.23,0.69,12.0,6.22,1,92.87,Services,Small,Equipment Finance,Good,South
TAC003434,26.14,874.86,328.17,,0.5,0.41,3.0,3.42,2,172.88,IT,Medium,Working Capital,Excellent,North
TAC014395,14.26,487.04,256.24,4.65,7.8,0.85,2.0,7.76,6,300.0,Manufacturing,Micro,Term Loan,Excellent,Central
TAC017300,12.18,696.25,146.05,6.63,12.7,1.64,11.0,9.29,5,167.05,IT,Large,CC/OD,Satisfactory,East
TAC016098,10.15,685.71,101.25,7.04,14.54,1.36,10.0,7.82,2,228.2,Retail,Medium,CC/OD,Good,Central
TAC003004,14.99,348.46,112.16,4.12,10.04,2.5,10.0,6.38,3,206.22,Real Estate,Micro,Equipment Finance,Excellent,North
TAC002765,30.36,2132.65,0.1,6.96,7.33,0.3,,6.21,6,89.56,Manufacturing,Micro,Project Finance,Watchlist,North
TAC002235,16.71,3594.7,220.1,3.68,17.8,1.53,1.0,7.35,0,86.96,Healthcare,Small,Working Capital,Good,North
TAC007886,30.31,3534.12,223.95,4.17,15.85,1.33,4.0,9.31,0,50.0,Healthcare,Micro,Project Finance,Excellent,North
TAC009046,7.59,3048.1,237.93,,5.33,0.3,0.0,7.09,5,50.0,Manufacturing,Micro,Project Finance,NPA,North
TAC008969,1.0,665.59,91.89,7.57,5.52,3.24,8.0,7.54,5,125.12,Manufacturing,Small,Working Capital,Satisfactory,South
TAC016798,11.58,374.28,238.43,5.04,7.19,1.24,2.0,3.12,5,300.0,Manufacturing,Micro,Working Capital,Excellent,East
TAC006432,5.3,205.75,109.37,6.15,14.25,2.13,9.0,6.04,0,132.24,Infrastructure,Large,Equipment Finance,Satisfactory,East
TAC014248,15.16,1941.54,14.75,4.84,11.07,1.24,4.0,6.39,0,251.62,Manufacturing,Large,Project Finance,Excellent,West
TAC000214,16.17,684.25,311.24,4.7,4.96,1.98,0.0,2.8,7,193.66,Infrastructure,Large,CC/OD,NPA,West
TAC000039,22.58,1953.46,27.75,4.86,12.26,0.5,5.0,3.07,4,138.99,Manufacturing,Small,Working Capital,Good,North
TAC015747,17.01,3582.53,216.1,2.31,10.35,2.21,1.0,8.45,1,60.72,Services,Micro,Working Capital,Satisfactory,Central
TAC018494,1.0,268.57,140.81,5.04,9.18,0.66,8.0,8.58,5,231.6,IT,Large,CC/OD,Excellent,North
TAC014793,1.0,575.45,122.57,4.68,10.63,0.46,11.0,9.27,0,85.39,Healthcare,Small,Working Capital,Good,West
TAC017021,1.52,520.46,122.97,6.61,12.31,2.36,12.0,10.0,0,107.85,Retail,Small,Term Loan,NPA,Central
TAC013075,11.88,3226.6,210.97,6.98,9.36,1.79,1.0,8.92,2,89.56,Retail,Small,Term Loan,Satisfactory,South
TAC017295,6.25,598.48,118.42,5.34,7.99,0.65,12.0,7.69,0,257.51,Manufacturing,Small,Project Finance,NPA,South
TAC006905,15.4,444.14,324.27,4.91,6.04,1.14,0.0,6.17,6,199.47,Services,Medium,Working Capital,Satisfactory,West
TAC017932,2.84,473.66,164.92,3.29,4.17,1.0,9.0,9.86,0,190.29,FMCG,Medium,Working Capital,Excellent,North
